time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2022-01-08-12:00;2022-01-08-16:00;2022-01-08T12:00:02.9872610Z;2022-01-08T15:59:59.7752400Z;1.6933;1.6966;1.6122;1.6173;2442663.64806;11729;
2022-01-08-16:00;2022-01-08-20:00;2022-01-08T16:00:00.4651240Z;2022-01-08T19:59:58.9432650Z;1.6163;1.6286;1.4333;1.4858;10789365.451816;39422;
2022-01-08-20:00;2022-01-09-00:00;2022-01-08T20:00:04.1532960Z;2022-01-08T23:59:50.8767430Z;1.4852;1.5671;1.4701;1.521;4893110.661565;19522;
2022-01-09-00:00;2022-01-09-04:00;2022-01-09T00:00:02.3132790Z;2022-01-09T03:59:55.8200970Z;1.5202;1.558;1.5071;1.5387;2065155.906939;10974;
2022-01-09-04:00;2022-01-09-08:00;2022-01-09T04:00:04.4439560Z;2022-01-09T07:59:57.8058200Z;1.537;1.5632;1.5341;1.54;1527180.786012;7649;
2022-01-09-08:00;2022-01-09-12:00;2022-01-09T08:00:00.3559140Z;2022-01-09T11:59:58.7727790Z;1.5399;1.5611;1.5193;1.55;780247.211474;5993;
2022-01-09-12:00;2022-01-09-16:00;2022-01-09T12:00:00.9075800Z;2022-01-09T15:59:59.7769370Z;1.5499;1.5604;1.5159;1.5353;1105690.207551;7352;
2022-01-09-16:00;2022-01-09-20:00;2022-01-09T16:00:07.7908470Z;2022-01-09T19:59:59.7363900Z;1.536;1.6091;1.536;1.6023;3778304.304502;15412;
2022-01-09-20:00;2022-01-10-00:00;2022-01-09T20:00:02.6782020Z;2022-01-09T23:59:55.7784390Z;1.6044;1.6337;1.5574;1.5727;2866328.832668;12815;
2022-01-10-00:00;2022-01-10-04:00;2022-01-10T00:00:00.6183310Z;2022-01-10T03:59:59.9188600Z;1.5731;1.6055;1.5654;1.5946;1606455.357675;8478;
2022-01-10-04:00;2022-01-10-08:00;2022-01-10T04:00:04.0996040Z;2022-01-10T07:59:59.1108860Z;1.5943;1.6015;1.5779;1.5927;952477.981604;5872;
