time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2020-10-20;2020-10-21;2020-10-20T00:00:12.2553230Z;2020-10-20T23:58:19.5628330Z;0.1717;0.1753;0.1566;0.1584;12119368.263044;5383;
2020-10-21;2020-10-22;2020-10-21T00:00:02.9547450Z;2020-10-21T23:57:59.7868510Z;0.158;0.1746;0.1577;0.1657;17214830.992276;7988;
2020-10-22;2020-10-23;2020-10-22T00:00:44.6587100Z;2020-10-22T23:59:40.1187600Z;0.1656;0.1749;0.1656;0.1703;7020989.923411;4986;
2020-10-23;2020-10-24;2020-10-23T00:01:06.5205020Z;2020-10-23T23:59:57.1678490Z;0.1702;0.1716;0.1624;0.1662;6049466.381631;4143;
2020-10-24;2020-10-25;2020-10-24T00:00:01.9180080Z;2020-10-24T23:59:46.1573720Z;0.166;0.1686;0.1632;0.1666;9302999.103312;4731;
2020-10-25;2020-10-26;2020-10-25T00:01:06.7260920Z;2020-10-25T23:59:39.0520650Z;0.1667;0.1708;0.1642;0.1642;7566232.932393;4153;
2020-10-26;2020-10-27;2020-10-26T00:00:47.9438590Z;2020-10-26T23:59:46.3831600Z;0.1643;0.1679;0.1505;0.157;10262697.502542;5290;
2020-10-27;2020-10-28;2020-10-27T00:00:07.6905560Z;2020-10-27T23:06:34.7587080Z;0.1571;0.1615;0.1537;0.1554;13005324.783006;5641;
2020-10-28;2020-10-29;2020-10-28T00:11:37.6447890Z;2020-10-28T23:59:05.2118820Z;0.1554;0.1595;0.14;0.1452;15689757.288482;7611;
2020-10-29;2020-10-30;2020-10-29T00:00:17.9211670Z;2020-10-29T23:58:52.8742490Z;0.145;0.1464;0.1303;0.1334;12613036.801028;7054;
2020-10-30;2020-10-31;2020-10-30T00:00:14.4134730Z;2020-10-30T23:59:36.0933580Z;0.1337;0.1363;0.12;0.1281;14445486.802413;7546;
2020-10-31;2020-11-01;2020-10-31T00:00:00.9601370Z;2020-10-31T23:59:42.7839860Z;0.128;0.1449;0.1267;0.1427;15618649.116464;10042;
2020-11-01;2020-11-02;2020-11-01T00:00:05.8732050Z;2020-11-01T23:58:59.5327690Z;0.1428;0.1638;0.1417;0.149;20088355.046;13827;
2020-11-02;2020-11-03;2020-11-02T00:00:04.3602580Z;2020-11-02T23:59:19.2572020Z;0.1486;0.1517;0.1365;0.1394;8383508.558298;5665;
2020-11-03;2020-11-04;2020-11-03T00:00:14.7260690Z;2020-11-03T23:58:43.7954200Z;0.1394;0.1396;0.1295;0.1314;6630884.469087;4967;
2020-11-04;2020-11-05;2020-11-04T00:00:15.6333570Z;2020-11-04T23:59:54.6756020Z;0.1314;0.1314;0.1181;0.1244;7927975.875945;5035;
2020-11-05;2020-11-06;2020-11-05T00:00:12.1043650Z;2020-11-05T23:59:57.2285210Z;0.1244;0.1288;0.115;0.1208;13585841.722668;7542;
2020-11-06;2020-11-07;2020-11-06T00:00:02.8784190Z;2020-11-06T23:59:44.8553020Z;0.1207;0.1408;0.1203;0.1386;10713021.178385;7437;
2020-11-07;2020-11-08;2020-11-07T00:00:05.2723070Z;2020-11-07T23:59:58.9362640Z;0.1386;0.1621;0.1341;0.1436;18164775.207949;11390;
2020-11-08;2020-11-09;2020-11-08T00:00:02.1149140Z;2020-11-08T23:58:52.3555600Z;0.1436;0.1613;0.1385;0.1561;10271416.848837;6868;
2020-11-09;2020-11-10;2020-11-09T00:00:19.1101750Z;2020-11-09T23:59:23.1227880Z;0.1561;0.1732;0.1477;0.1564;16343479.909117;10128;
2020-11-10;2020-11-11;2020-11-10T00:00:13.6852100Z;2020-11-10T23:59:59.8456310Z;0.1568;0.288;0.1549;0.2167;67731883.915016;33603;
2020-11-11;2020-11-12;2020-11-11T00:00:04.5977750Z;2020-11-11T23:59:54.0821430Z;0.2167;0.2285;0.1789;0.1857;75244172.001083;43712;
2020-11-12;2020-11-13;2020-11-12T00:00:01.5830290Z;2020-11-12T23:59:48.2058940Z;0.1853;0.189;0.1714;0.179;24676316.757051;15440;
2020-11-13;2020-11-14;2020-11-13T00:00:03.1717880Z;2020-11-13T23:59:53.1215210Z;0.1787;0.196;0.1766;0.1912;15811463.253277;10466;
2020-11-14;2020-11-15;2020-11-14T00:00:51.1491310Z;2020-11-14T23:59:50.5879510Z;0.191;0.1934;0.1734;0.1787;11777767.127773;6983;
2020-11-15;2020-11-16;2020-11-15T00:00:06.6364230Z;2020-11-15T23:59:21.2710870Z;0.179;0.1882;0.1711;0.1769;13281328.655759;8196;
2020-11-16;2020-11-17;2020-11-16T00:00:16.0762180Z;2020-11-16T23:58:53.8493370Z;0.1769;0.1919;0.1728;0.1848;8812621.648139;6752;
2020-11-17;2020-11-18;2020-11-17T00:01:16.5899140Z;2020-11-17T23:59:45.4947780Z;0.1847;0.1895;0.1802;0.1853;9051460.483448;6182;
2020-11-18;2020-11-19;2020-11-18T00:00:08.1092860Z;2020-11-18T23:59:01.6504660Z;0.1853;0.1899;0.1703;0.1772;10384270.830263;7448;
2020-11-19;2020-11-20;2020-11-19T00:00:11.2530500Z;2020-11-19T23:59:52.7174250Z;0.1771;0.1891;0.173;0.1765;16115377.809528;8176;
2020-11-20;2020-11-21;2020-11-20T00:00:43.8119990Z;2020-11-20T23:59:46.4852930Z;0.1764;0.2001;0.1745;0.1873;15701976.396721;9849;
2020-11-21;2020-11-22;2020-11-21T00:00:32.9339420Z;2020-11-21T23:59:55.3871280Z;0.1877;0.212;0.1809;0.1988;21895573.804269;11267;
2020-11-22;2020-11-23;2020-11-22T00:00:17.6512580Z;2020-11-22T23:58:41.1183070Z;0.1993;0.2019;0.1778;0.1887;11342992.757325;7397;
2020-11-23;2020-11-24;2020-11-23T00:00:12.1513370Z;2020-11-23T23:59:39.4355050Z;0.1895;0.2029;0.1853;0.1977;13666831.48184;8967;
2020-11-24;2020-11-25;2020-11-24T00:00:29.2702640Z;2020-11-24T23:59:58.8895620Z;0.1977;0.2473;0.1936;0.2257;37067459.704834;20017;
2020-11-25;2020-11-26;2020-11-25T00:00:07.5354640Z;2020-11-25T23:59:49.0066450Z;0.2256;0.2394;0.201;0.2096;25624669.813165;16805;
2020-11-26;2020-11-27;2020-11-26T00:00:18.3657510Z;2020-11-26T23:59:11.1548910Z;0.2088;0.2223;0.1626;0.1907;21047499.518758;14633;
2020-11-27;2020-11-28;2020-11-27T00:00:20.1484400Z;2020-11-27T23:59:57.0223260Z;0.1911;0.1963;0.1717;0.187;7270624.115872;7427;
2020-11-28;2020-11-29;2020-11-28T00:00:10.5151950Z;2020-11-28T23:59:58.2620520Z;0.1869;0.2139;0.1828;0.1907;13592300.362639;12713;
2020-11-29;2020-11-30;2020-11-29T00:00:10.3107410Z;2020-11-29T23:59:59.9894660Z;0.1907;0.2013;0.188;0.196;6763165.031029;7449;
2020-11-30;2020-12-01;2020-11-30T00:00:52.3425260Z;2020-11-30T23:59:25.9484790Z;0.1964;0.2024;0.1912;0.2021;8333421.597897;7674;
2020-12-01;2020-12-02;2020-12-01T00:00:45.5173460Z;2020-12-01T23:59:41.4767150Z;0.202;0.205;0.184;0.189;13016927.13685;9454;
2020-12-02;2020-12-03;2020-12-02T00:00:04.7792460Z;2020-12-02T23:59:20.7415900Z;0.1888;0.2057;0.1859;0.2001;9518906.656259;6040;
