time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2021-01-30-16:00;2021-01-31-00:00;2021-01-30T16:00:02.2293840Z;2021-01-30T23:59:53.7439950Z;133.09;134.65;130.23;133.61;138508.79259951;23321;
2021-01-31-00:00;2021-01-31-08:00;2021-01-31T00:00:00.2419060Z;2021-01-31T07:59:55.8675930Z;133.53;135.21;130.21;130.81;116294.55523939;17685;
2021-01-31-08:00;2021-01-31-16:00;2021-01-31T08:00:05.6045430Z;2021-01-31T15:59:59.0845090Z;130.89;133.77;126.02;127.21;85923.64290059;14179;
2021-01-31-16:00;2021-02-01-00:00;2021-01-31T16:00:03.4594160Z;2021-01-31T23:59:58.9693960Z;127.21;130.52;125.7;129.58;113145.61177703;20127;
2021-02-01-00:00;2021-02-01-08:00;2021-02-01T00:00:01.4257990Z;2021-02-01T07:59:52.1849570Z;129.61;132.65;126.02;130.9;121336.2541688;18535;
2021-02-01-08:00;2021-02-01-16:00;2021-02-01T08:00:12.4644250Z;2021-02-01T15:59:58.8538360Z;131.0;136.62;127.38;128.41;157808.39211203;21614;
2021-02-01-16:00;2021-02-02-00:00;2021-02-01T16:00:01.1101220Z;2021-02-01T23:59:59.9440670Z;128.37;133.8;128.32;132.04;92135.75617531;16772;
2021-02-02-00:00;2021-02-02-08:00;2021-02-02T00:00:01.4247810Z;2021-02-02T07:59:59.9805140Z;131.95;138.0;131.84;137.38;109886.48109417;18374;
2021-02-02-08:00;2021-02-02-16:00;2021-02-02T08:00:01.4131990Z;2021-02-02T15:59:59.8136710Z;137.33;145.5;136.39;145.4;244473.72007074;30180;
2021-02-02-16:00;2021-02-03-00:00;2021-02-02T16:00:00.5086160Z;2021-02-02T23:59:59.2017440Z;145.36;145.95;141.77;142.05;226731.88785664;33143;
2021-02-03-00:00;2021-02-03-08:00;2021-02-03T00:00:04.0004010Z;2021-02-03T07:59:51.3492670Z;142.12;155.0;142.12;152.55;302674.23168357;43674;
2021-02-03-08:00;2021-02-03-16:00;2021-02-03T08:00:01.5935870Z;2021-02-03T15:59:56.5352790Z;152.5;153.94;148.58;153.5;146993.70629471;22847;
2021-02-03-16:00;2021-02-04-00:00;2021-02-03T16:00:01.6486060Z;2021-02-03T23:59:58.6778910Z;153.42;156.86;150.15;156.2;199002.06440062;34044;
2021-02-04-00:00;2021-02-04-08:00;2021-02-04T00:00:02.4114610Z;2021-02-04T07:59:52.2491800Z;156.31;158.99;149.1;151.52;236125.40271754;32222;
