time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2022-01-12-16:00;2022-01-12-20:00;2022-01-12T16:00:00.0580990Z;2022-01-12T19:59:59.7654040Z;3362.92;3394.05;3337.2;3383.55;30658.83610011;97616;
2022-01-12-20:00;2022-01-13-00:00;2022-01-12T20:00:00.2235470Z;2022-01-12T23:59:57.6553840Z;3383.55;3420.08;3353.0;3373.64;30075.97015753;76847;
2022-01-13-00:00;2022-01-13-04:00;2022-01-13T00:00:00.1011660Z;2022-01-13T03:59:59.9648590Z;3373.25;3385.62;3316.14;3340.49;22058.29498471;69623;
2022-01-13-04:00;2022-01-13-08:00;2022-01-13T04:00:00.0670990Z;2022-01-13T07:59:59.0832070Z;3340.5;3354.96;3325.43;3342.39;10923.86311891;50466;
2022-01-13-08:00;2022-01-13-12:00;2022-01-13T08:00:00.2097700Z;2022-01-13T11:59:58.4974220Z;3342.39;3380.65;3330.79;3336.2;10953.30525941;39687;
2022-01-13-12:00;2022-01-13-16:00;2022-01-13T12:00:00.1108190Z;2022-01-13T15:59:59.9077540Z;3336.1;3413.36;3272.65;3303.01;33782.04308526;81809;
2022-01-13-16:00;2022-01-13-20:00;2022-01-13T16:00:00.1359470Z;2022-01-13T19:59:59.1656150Z;3302.69;3320.58;3238.28;3271.95;32675.70318023;93359;
2022-01-13-20:00;2022-01-14-00:00;2022-01-13T20:00:00.1258380Z;2022-01-13T23:59:59.8279890Z;3271.91;3278.13;3233.67;3241.88;19990.85104397;71785;
2022-01-14-00:00;2022-01-14-04:00;2022-01-14T00:00:00.0504290Z;2022-01-14T03:59:59.9776100Z;3241.6;3277.39;3220.41;3268.33;16695.07137746;64724;
2022-01-14-04:00;2022-01-14-08:00;2022-01-14T04:00:00.4402720Z;2022-01-14T07:59:59.8171860Z;3268.33;3314.0;3265.0;3269.84;13800.12375288;51152;
2022-01-14-08:00;2022-01-14-12:00;2022-01-14T08:00:00.0823040Z;2022-01-14T11:59:59.4818400Z;3269.76;3276.25;3197.39;3203.11;15030.64440951;50260;
2022-01-14-12:00;2022-01-14-16:00;2022-01-14T12:00:00.1426340Z;2022-01-14T15:59:59.8882090Z;3202.93;3300.0;3188.34;3279.76;22899.92582595;79900;
2022-01-14-16:00;2022-01-14-20:00;2022-01-14T16:00:00.1773520Z;2022-01-14T19:59:59.9177430Z;3279.77;3328.58;3258.89;3309.71;24349.49874334;87330;
2022-01-14-20:00;2022-01-15-00:00;2022-01-14T20:00:00.1765050Z;2022-01-14T23:59:59.6013470Z;3309.71;3346.81;3292.35;3310.45;17022.86633687;70210;
2022-01-15-00:00;2022-01-15-04:00;2022-01-15T00:00:00.0565580Z;2022-01-15T03:59:59.4236130Z;3309.98;3328.51;3297.33;3309.13;9262.17912311;53163;
2022-01-15-04:00;2022-01-15-08:00;2022-01-15T04:00:00.5953120Z;2022-01-15T07:59:59.3123330Z;3309.11;3322.64;3295.04;3315.99;6217.2271389;41071;
