time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2021-01-18-00:00;2021-01-18-08:00;2021-01-18T00:00:00.2113740Z;2021-01-18T07:59:55.5611160Z;1232.6;1247.22;1181.9;1219.74;116147.82695917;63920;
2021-01-18-08:00;2021-01-18-16:00;2021-01-18T08:00:00.1490590Z;2021-01-18T15:59:59.3820670Z;1219.16;1255.0;1208.06;1241.28;74676.3100853;45833;
2021-01-18-16:00;2021-01-19-00:00;2021-01-18T16:00:00.1323700Z;2021-01-18T23:59:59.0833390Z;1241.28;1261.0;1212.08;1258.48;96925.81025901;57515;
2021-01-19-00:00;2021-01-19-08:00;2021-01-19T00:00:00.1539610Z;2021-01-19T07:59:59.9870390Z;1258.55;1382.85;1252.01;1376.54;290096.33488812;127912;
2021-01-19-08:00;2021-01-19-16:00;2021-01-19T08:00:00.0265950Z;2021-01-19T15:59:59.4932030Z;1376.55;1440.0;1363.98;1416.21;189412.76619632;109564;
2021-01-19-16:00;2021-01-20-00:00;2021-01-19T16:00:00.1862260Z;2021-01-19T23:59:59.9447470Z;1416.21;1438.15;1332.88;1368.04;230193.89824694;135078;
2021-01-20-00:00;2021-01-20-08:00;2021-01-20T00:00:00.0544570Z;2021-01-20T07:59:58.4396040Z;1367.7;1408.5;1315.0;1370.37;190563.46984292;94040;
2021-01-20-08:00;2021-01-20-16:00;2021-01-20T08:00:00.1962640Z;2021-01-20T15:59:59.5872760Z;1370.58;1373.59;1234.01;1273.84;222825.76191424;110477;
2021-01-20-16:00;2021-01-21-00:00;2021-01-20T16:00:00.1333230Z;2021-01-20T23:59:59.1498110Z;1274.05;1390.0;1250.0;1376.88;182980.83992773;104937;
2021-01-21-00:00;2021-01-21-08:00;2021-01-21T00:00:00.2220890Z;2021-01-21T07:59:59.8597260Z;1377.15;1390.0;1280.0;1308.11;151386.31806073;80132;
2021-01-21-08:00;2021-01-21-16:00;2021-01-21T08:00:00.1620270Z;2021-01-21T15:59:59.8517640Z;1308.25;1311.53;1182.5;1186.41;274340.60204449;139620;
2021-01-21-16:00;2021-01-22-00:00;2021-01-21T16:00:00.3391140Z;2021-01-21T23:59:59.9881520Z;1185.98;1240.0;1081.0;1110.62;363597.13836508;174449;
2021-01-22-00:00;2021-01-22-08:00;2021-01-22T00:00:00.1215580Z;2021-01-22T07:59:59.1648700Z;1110.61;1195.3;1039.62;1142.88;438565.59526368;185516;
2021-01-22-08:00;2021-01-22-16:00;2021-01-22T08:00:00.1712480Z;2021-01-22T15:59:59.4284470Z;1142.77;1244.24;1118.74;1233.8;138427.86134008;78685;
2021-01-22-16:00;2021-01-23-00:00;2021-01-22T16:00:00.0324900Z;2021-01-22T23:59:58.7523290Z;1233.8;1275.99;1211.1;1233.6;181540.39356785;88907;
2021-01-23-00:00;2021-01-23-08:00;2021-01-23T00:00:00.3921050Z;2021-01-23T07:59:58.7744890Z;1233.42;1269.0;1206.1;1261.36;102003.31307434;57796;
2021-01-23-08:00;2021-01-23-16:00;2021-01-23T08:00:00.1573400Z;2021-01-23T15:59:58.0509150Z;1261.52;1272.0;1196.74;1231.68;75655.40243401;45767;
2021-01-23-16:00;2021-01-24-00:00;2021-01-23T16:00:00.1350250Z;2021-01-23T23:59:58.2617110Z;1231.71;1268.47;1225.0;1234.55;92664.08030708;55355;
2021-01-24-00:00;2021-01-24-08:00;2021-01-24T00:00:00.1815310Z;2021-01-24T07:59:59.9949580Z;1234.47;1339.0;1221.66;1315.52;172005.09013692;78390;
2021-01-24-08:00;2021-01-24-16:00;2021-01-24T08:00:00.2129880Z;2021-01-24T15:59:59.9108440Z;1315.52;1350.0;1300.2;1321.78;73474.40902749;44611;
2021-01-24-16:00;2021-01-25-00:00;2021-01-24T16:00:00.2062570Z;2021-01-24T23:59:59.9511960Z;1321.68;1401.92;1306.03;1394.0;192556.58097469;105019;
2021-01-25-00:00;2021-01-25-08:00;2021-01-25T00:00:00.4160050Z;2021-01-25T07:59:59.9407620Z;1394.04;1477.3;1384.15;1425.16;292824.34791396;144355;
2021-01-25-08:00;2021-01-25-16:00;2021-01-25T08:00:00.2181390Z;2021-01-25T15:59:59.9779780Z;1425.42;1445.0;1381.67;1434.94;93631.4649461;63538;
2021-01-25-16:00;2021-01-26-00:00;2021-01-25T16:00:00.1016580Z;2021-01-25T23:59:59.7312850Z;1435.18;1442.86;1293.65;1317.97;243589.60469825;124496;
2021-01-26-00:00;2021-01-26-08:00;2021-01-26T00:00:00.1409800Z;2021-01-26T07:59:57.5158200Z;1317.98;1378.12;1293.9;1318.33;186901.13130106;92446;
2021-01-26-08:00;2021-01-26-16:00;2021-01-26T08:00:00.1598420Z;2021-01-26T15:59:59.6136500Z;1318.14;1346.01;1245.0;1281.5;130047.28943953;78915;
2021-01-26-16:00;2021-01-27-00:00;2021-01-26T16:00:00.1015970Z;2021-01-26T23:59:59.9902260Z;1281.33;1375.28;1268.85;1367.98;171150.96145328;98004;
2021-01-27-00:00;2021-01-27-08:00;2021-01-27T00:00:00.1234470Z;2021-01-27T07:59:59.8168660Z;1367.97;1375.91;1276.0;1294.57;131658.76290273;73419;
2021-01-27-08:00;2021-01-27-16:00;2021-01-27T08:00:00.2542870Z;2021-01-27T15:59:59.9149400Z;1295.23;1303.69;1206.05;1283.11;180779.52238958;100628;
2021-01-27-16:00;2021-01-28-00:00;2021-01-27T16:00:00.1976020Z;2021-01-27T23:59:59.9975830Z;1283.09;1311.09;1220.0;1240.96;237468.08162331;128173;
2021-01-28-00:00;2021-01-28-08:00;2021-01-28T00:00:00.0677030Z;2021-01-28T07:59:56.8446480Z;1240.62;1327.09;1220.08;1286.31;114363.01915456;69565;
2021-01-28-08:00;2021-01-28-16:00;2021-01-28T08:00:00.2009700Z;2021-01-28T15:59:59.9817730Z;1286.6;1359.92;1267.0;1352.48;123416.93376211;67025;
2021-01-28-16:00;2021-01-29-00:00;2021-01-28T16:00:00.1938940Z;2021-01-28T23:59:59.5962170Z;1352.47;1363.27;1322.2;1333.19;124020.47900666;84133;
2021-01-29-00:00;2021-01-29-08:00;2021-01-29T00:00:00.1161240Z;2021-01-29T07:59:59.9913090Z;1333.61;1378.0;1286.56;1317.75;155823.12715218;105220;
2021-01-29-08:00;2021-01-29-16:00;2021-01-29T08:00:00.2169190Z;2021-01-29T15:59:59.9801920Z;1317.71;1442.88;1297.37;1399.4;269354.09923865;132951;
2021-01-29-16:00;2021-01-30-00:00;2021-01-29T16:00:00.1620430Z;2021-01-29T23:59:59.7958070Z;1399.62;1410.0;1312.08;1379.87;211226.41131834;117630;
2021-01-30-00:00;2021-01-30-08:00;2021-01-30T00:00:00.4516790Z;2021-01-30T07:59:56.9865870Z;1380.04;1408.97;1327.0;1347.76;155860.49173392;89481;
2021-01-30-08:00;2021-01-30-16:00;2021-01-30T08:00:00.1370840Z;2021-01-30T15:59:59.7692230Z;1347.48;1380.96;1329.49;1372.21;47018.11071812;43028;
2021-01-30-16:00;2021-01-31-00:00;2021-01-30T16:00:00.0694740Z;2021-01-30T23:59:58.9374550Z;1371.75;1392.23;1344.35;1380.0;81144.03385619;70949;
2021-01-31-00:00;2021-01-31-08:00;2021-01-31T00:00:00.0965140Z;2021-01-31T07:59:59.7190180Z;1380.0;1382.0;1342.51;1346.52;63094.57261031;53974;
2021-01-31-08:00;2021-01-31-16:00;2021-01-31T08:00:00.2560930Z;2021-01-31T15:59:59.8733990Z;1346.52;1372.33;1293.33;1313.07;60683.59723529;42886;
2021-01-31-16:00;2021-02-01-00:00;2021-01-31T16:00:00.1608050Z;2021-01-31T23:59:59.9597600Z;1313.08;1323.55;1283.0;1313.94;93951.10353821;73380;
2021-02-01-00:00;2021-02-01-08:00;2021-02-01T00:00:00.1306010Z;2021-02-01T07:59:59.8323380Z;1313.95;1339.68;1271.31;1317.83;117141.5901713;75959;
2021-02-01-08:00;2021-02-01-16:00;2021-02-01T08:00:00.2081900Z;2021-02-01T15:59:59.8647150Z;1317.55;1346.5;1302.0;1302.0;67666.21773369;57056;
2021-02-01-16:00;2021-02-02-00:00;2021-02-01T16:00:00.0571410Z;2021-02-01T23:59:59.9584600Z;1301.83;1378.02;1300.04;1374.6;97768.09534252;68511;
2021-02-02-00:00;2021-02-02-08:00;2021-02-02T00:00:00.1585530Z;2021-02-02T07:59:59.7244180Z;1374.55;1426.68;1360.27;1416.4;142502.00362309;85323;
2021-02-02-08:00;2021-02-02-16:00;2021-02-02T08:00:00.2102340Z;2021-02-02T15:59:59.7608420Z;1416.22;1458.0;1406.17;1429.68;141478.11359561;84525;
2021-02-02-16:00;2021-02-03-00:00;2021-02-02T16:00:00.3556790Z;2021-02-02T23:59:59.8234620Z;1429.63;1549.0;1423.51;1513.67;312591.6512467;188390;
2021-02-03-00:00;2021-02-03-08:00;2021-02-03T00:00:00.0145260Z;2021-02-03T07:59:59.0200400Z;1513.85;1574.0;1509.48;1549.29;164414.80143029;120361;
2021-02-03-08:00;2021-02-03-16:00;2021-02-03T08:00:00.2015850Z;2021-02-03T15:59:59.9548440Z;1549.42;1603.0;1515.0;1600.18;116163.58769143;84489;
2021-02-03-16:00;2021-02-04-00:00;2021-02-03T16:00:00.1784730Z;2021-02-03T23:59:59.6886570Z;1600.44;1672.21;1583.56;1668.72;211843.46811883;168747;
2021-02-04-00:00;2021-02-04-08:00;2021-02-04T00:00:00.0671960Z;2021-02-04T07:59:58.4645050Z;1668.71;1699.0;1633.68;1664.74;183926.55907699;134849;
2021-02-04-08:00;2021-02-04-16:00;2021-02-04T08:00:00.1722890Z;2021-02-04T15:59:59.8944820Z;1665.07;1686.6;1556.0;1583.39;175291.32586012;118666;
2021-02-04-16:00;2021-02-05-00:00;2021-02-04T16:00:00.0847200Z;2021-02-04T23:59:58.9079830Z;1583.07;1674.26;1568.0;1597.55;172929.96621676;128041;
2021-02-05-00:00;2021-02-05-08:00;2021-02-05T00:00:00.0702040Z;2021-02-05T07:59:59.6682530Z;1597.34;1671.98;1589.17;1665.83;125965.30187505;90609;
2021-02-05-08:00;2021-02-05-16:00;2021-02-05T08:00:00.2593540Z;2021-02-05T15:59:59.9981940Z;1666.03;1750.0;1642.53;1745.31;129141.62102113;106128;
2021-02-05-16:00;2021-02-06-00:00;2021-02-05T16:00:00.2301930Z;2021-02-05T23:59:59.9390280Z;1745.29;1763.93;1682.25;1721.06;159616.08365994;132984;
2021-02-06-00:00;2021-02-06-08:00;2021-02-06T00:00:00.1767990Z;2021-02-06T07:59:58.2540530Z;1721.06;1745.25;1646.7;1674.03;155107.8698605;111370;
2021-02-06-08:00;2021-02-06-16:00;2021-02-06T08:00:00.1500480Z;2021-02-06T15:59:59.9878650Z;1674.63;1719.0;1665.25;1677.03;72314.95449692;63557;
2021-02-06-16:00;2021-02-07-00:00;2021-02-06T16:00:00.3601190Z;2021-02-06T23:59:59.2844100Z;1677.02;1720.0;1660.0;1679.77;103069.49088443;92433;
2021-02-07-00:00;2021-02-07-08:00;2021-02-07T00:00:00.0628720Z;2021-02-07T07:59:56.8226160Z;1679.76;1695.38;1588.01;1634.51;125920.88557311;94525;
2021-02-07-08:00;2021-02-07-16:00;2021-02-07T08:00:00.2640200Z;2021-02-07T15:59:58.9049710Z;1634.31;1658.4;1525.52;1540.08;127404.59379547;82102;
2021-02-07-16:00;2021-02-08-00:00;2021-02-07T16:00:00.1615610Z;2021-02-07T23:59:59.7070150Z;1540.18;1624.62;1493.28;1615.32;164539.17243391;125612;
2021-02-08-00:00;2021-02-08-08:00;2021-02-08T00:00:00.3075820Z;2021-02-08T07:59:59.9508370Z;1615.51;1648.76;1565.98;1642.07;96486.69409252;72095;
2021-02-08-08:00;2021-02-08-16:00;2021-02-08T08:00:00.1996980Z;2021-02-08T15:59:59.9741520Z;1642.07;1761.6;1626.72;1739.36;158926.8955028;109131;
2021-02-08-16:00;2021-02-09-00:00;2021-02-08T16:00:00.0231080Z;2021-02-08T23:59:59.8236550Z;1738.82;1780.0;1688.06;1752.98;195416.58561862;137530;
2021-02-09-00:00;2021-02-09-08:00;2021-02-09T00:00:00.2043990Z;2021-02-09T07:59:59.5334310Z;1752.98;1772.0;1710.01;1754.86;107361.63332746;92476;
2021-02-09-08:00;2021-02-09-16:00;2021-02-09T08:00:00.2090610Z;2021-02-09T15:59:59.8124200Z;1755.05;1824.23;1717.79;1753.06;119547.52102886;88680;
2021-02-09-16:00;2021-02-10-00:00;2021-02-09T16:00:00.2069050Z;2021-02-09T23:59:59.9180790Z;1752.68;1793.99;1723.0;1772.16;118951.2794095;99224;
2021-02-10-00:00;2021-02-10-08:00;2021-02-10T00:00:00.0091840Z;2021-02-10T07:59:58.2137920Z;1771.91;1827.14;1760.77;1813.11;133769.12459674;100140;
2021-02-10-08:00;2021-02-10-16:00;2021-02-10T08:00:00.1265850Z;2021-02-10T15:59:59.6806380Z;1814.03;1839.0;1680.0;1713.43;141072.57259891;105702;
2021-02-10-16:00;2021-02-11-00:00;2021-02-10T16:00:00.0242560Z;2021-02-10T23:59:59.0778070Z;1713.54;1759.65;1692.0;1742.93;93742.44033224;84824;
2021-02-11-00:00;2021-02-11-08:00;2021-02-11T00:00:00.0067070Z;2021-02-11T07:59:44.6310570Z;1742.51;1750.8;1704.23;1739.12;68154.72737542;62332;
2021-02-11-08:00;2021-02-11-16:00;2021-02-11T08:00:00.2148680Z;2021-02-11T15:59:59.7139620Z;1738.99;1819.0;1733.22;1799.59;88349.93207406;76756;
2021-02-11-16:00;2021-02-12-00:00;2021-02-11T16:00:00.1494190Z;2021-02-11T23:59:59.6613280Z;1799.59;1811.5;1757.77;1787.32;106551.43412179;99583;
2021-02-12-00:00;2021-02-12-08:00;2021-02-12T00:00:00.1750720Z;2021-02-12T07:59:59.9747710Z;1787.33;1808.0;1741.29;1769.24;84536.09589757;76028;
2021-02-12-08:00;2021-02-12-16:00;2021-02-12T08:00:00.2103530Z;2021-02-12T15:59:59.8463690Z;1769.3;1803.76;1750.82;1793.48;79498.00460057;72857;
2021-02-12-16:00;2021-02-13-00:00;2021-02-12T16:00:00.2034670Z;2021-02-12T23:59:59.8424710Z;1793.48;1868.9;1790.09;1845.0;159908.02157925;128953;
2021-02-13-00:00;2021-02-13-08:00;2021-02-13T00:00:00.1657230Z;2021-02-13T07:59:58.8985090Z;1844.78;1877.88;1809.0;1809.55;82448.86071215;77943;
2021-02-13-08:00;2021-02-13-16:00;2021-02-13T08:00:00.3588130Z;2021-02-13T15:59:59.8091610Z;1809.93;1841.32;1766.15;1818.54;71356.23534843;63009;
2021-02-13-16:00;2021-02-14-00:00;2021-02-13T16:00:00.1209430Z;2021-02-13T23:59:59.1530150Z;1818.33;1826.38;1786.0;1818.01;68913.41110342;79773;
2021-02-14-00:00;2021-02-14-08:00;2021-02-14T00:00:00.1482750Z;2021-02-14T07:59:59.7304890Z;1817.85;1852.47;1803.19;1834.04;65704.16978296;62623;
2021-02-14-08:00;2021-02-14-16:00;2021-02-14T08:00:00.2490050Z;2021-02-14T15:59:59.9855660Z;1834.4;1849.55;1785.07;1801.18;57625.56968986;52222;
2021-02-14-16:00;2021-02-15-00:00;2021-02-14T16:00:00.8987660Z;2021-02-14T23:59:59.5387620Z;1801.89;1836.0;1792.0;1803.75;49114.25310869;62641;
2021-02-15-00:00;2021-02-15-08:00;2021-02-15T00:00:00.2458310Z;2021-02-15T07:59:59.7733280Z;1803.25;1814.74;1659.93;1751.91;189939.01865146;147142;
2021-02-15-08:00;2021-02-15-16:00;2021-02-15T08:00:00.1841430Z;2021-02-15T15:59:59.5939310Z;1751.85;1815.49;1743.0;1811.6;44180.73661053;54009;
2021-02-15-16:00;2021-02-16-00:00;2021-02-15T16:00:00.1403580Z;2021-02-15T23:59:59.2968650Z;1811.6;1836.0;1757.99;1779.62;86310.22062649;73131;
2021-02-16-00:00;2021-02-16-08:00;2021-02-16T00:00:00.1617870Z;2021-02-16T07:59:59.0977370Z;1780.59;1825.0;1725.0;1797.8;68736.9857096;62402;
2021-02-16-08:00;2021-02-16-16:00;2021-02-16T08:00:00.1797590Z;2021-02-16T15:59:59.6915720Z;1797.8;1823.87;1761.16;1775.01;64448.38033926;55867;
2021-02-16-16:00;2021-02-17-00:00;2021-02-16T16:00:00.1841630Z;2021-02-16T23:59:59.9988560Z;1775.0;1785.58;1725.0;1781.97;76621.11818747;78743;
2021-02-17-00:00;2021-02-17-08:00;2021-02-17T00:00:00.4600680Z;2021-02-17T07:59:59.9414170Z;1782.14;1807.2;1733.87;1805.88;66383.38796253;61711;
2021-02-17-08:00;2021-02-17-16:00;2021-02-17T08:00:00.1608330Z;2021-02-17T15:59:59.8678700Z;1806.32;1843.77;1789.53;1811.17;71413.65481635;59314;
2021-02-17-16:00;2021-02-18-00:00;2021-02-17T16:00:00.0363230Z;2021-02-17T23:59:58.4161510Z;1811.17;1857.61;1797.56;1852.0;87373.44408284;86220;
2021-02-18-00:00;2021-02-18-08:00;2021-02-18T00:00:00.1914320Z;2021-02-18T07:59:58.2486540Z;1851.9;1918.94;1851.47;1899.25;106870.03778448;90263;
2021-02-18-08:00;2021-02-18-16:00;2021-02-18T08:00:00.1548300Z;2021-02-18T15:59:59.8810170Z;1899.36;1927.75;1880.68;1907.18;64302.93926863;59040;
2021-02-18-16:00;2021-02-19-00:00;2021-02-18T16:00:00.3070220Z;2021-02-18T23:59:59.7268730Z;1907.56;1950.3;1905.58;1939.64;108373.21358488;103902;
2021-02-19-00:00;2021-02-19-08:00;2021-02-19T00:00:00.1118610Z;2021-02-19T07:59:58.8543070Z;1939.64;1951.99;1890.0;1918.71;75992.5638529;69073;
2021-02-19-08:00;2021-02-19-16:00;2021-02-19T08:00:00.1668240Z;2021-02-19T15:59:59.9158690Z;1917.79;1940.71;1909.31;1932.42;59063.66633622;56019;
2021-02-19-16:00;2021-02-20-00:00;2021-02-19T16:00:00.1016710Z;2021-02-19T23:59:58.9776100Z;1933.1;1974.98;1933.09;1957.68;112062.20135759;126992;
2021-02-20-00:00;2021-02-20-08:00;2021-02-20T00:00:00.1477980Z;2021-02-20T07:59:59.9733350Z;1957.9;2041.42;1925.03;1985.5;166302.45227012;133273;
2021-02-20-08:00;2021-02-20-16:00;2021-02-20T08:00:00.0651070Z;2021-02-20T15:59:59.8158700Z;1985.76;2036.77;1963.34;1981.51;84069.0014226;90147;
